chr	len	B	pop	superpop	cMmb	B_full	mType
chr16	90338345	0.486527748316383	STU	SAS	0.912553675739191	0.451790258160167	TV (CpG-)
chr17	83257441	0.570721700137867	STU	SAS	0.945619777947004	0.451790258160167	TV (CpG-)
chr18	80373285	0.431253427100788	STU	SAS	1.181796608028	0.451790258160167	TV (CpG-)
chr19	58617616	0.567156562990947	STU	SAS	1.18876860646589	0.451790258160167	TV (CpG-)
chr20	64444167	0.526259940880366	STU	SAS	1.01515756156428	0.451790258160167	TV (CpG-)
chr21	46709983	0.423727533722124	STU	SAS	1.10707010703199	0.451790258160167	TV (CpG-)
chr22	50818468	0.571333819248557	STU	SAS	1.12223087600574	0.451790258160167	TV (CpG-)
chr1	248956422	0.442420395987713	TSI	EUR	0.720287017554453	0.437372459899427	TV (CpG-)
chr2	242193529	0.42349398396119	TSI	EUR	0.725060948596874	0.437372459899427	TV (CpG-)
chr3	198295559	0.387597154422626	TSI	EUR	0.736307676647501	0.437372459899427	TV (CpG-)
chr4	190214555	0.417004031033835	TSI	EUR	0.746113377820252	0.437372459899427	TV (CpG-)
chr5	181538259	0.412581249768406	TSI	EUR	0.727367605943088	0.437372459899427	TV (CpG-)
chr6	170805979	0.442153064733281	TSI	EUR	0.771541244654946	0.437372459899427	TV (CpG-)
chr7	159345973	0.456906302018153	TSI	EUR	0.795158305542454	0.437372459899427	TV (CpG-)
chr8	145138636	0.426623650169578	TSI	EUR	0.806934668279587	0.437372459899427	TV (CpG-)
chr9	138394717	0.407883810183249	TSI	EUR	1.11382128396409	0.437372459899427	TV (CpG-)
chr10	133797422	0.467978764252073	TSI	EUR	0.874912678342994	0.437372459899427	TV (CpG-)
chr11	135086622	0.473010838917999	TSI	EUR	0.786803670907385	0.437372459899427	TV (CpG-)
chr12	133275309	0.429268069308292	TSI	EUR	0.791783931076905	0.437372459899427	TV (CpG-)
chr13	114364328	0.405377279787331	TSI	EUR	0.83824823267946	0.437372459899427	TV (CpG-)
chr14	107043718	0.423469131409488	TSI	EUR	0.918706477201831	0.437372459899427	TV (CpG-)
chr15	101991189	0.395237801299184	TSI	EUR	1.04225466542124	0.437372459899427	TV (CpG-)
chr16	90338345	0.452438293984608	TSI	EUR	1.00724555801098	0.437372459899427	TV (CpG-)
chr17	83257441	0.554628090351083	TSI	EUR	1.01868638167794	0.437372459899427	TV (CpG-)
chr18	80373285	0.419570602726331	TSI	EUR	1.06280373488334	0.437372459899427	TV (CpG-)
chr19	58617616	0.549295291464946	TSI	EUR	1.37441450894711	0.437372459899427	TV (CpG-)
chr20	64444167	0.534357171852022	TSI	EUR	1.09133838419659	0.437372459899427	TV (CpG-)
chr21	46709983	0.41574419383913	TSI	EUR	1.34051634941589	0.437372459899427	TV (CpG-)
chr22	50818468	0.57168654402151	TSI	EUR	1.29718167493405	0.437372459899427	TV (CpG-)
chr1	248956422	0.54889901723582	YRI	AFR	0.685783735697955	0.516218825633095	TV (CpG-)
chr2	242193529	0.506709323941668	YRI	AFR	0.681110904047995	0.516218825633095	TV (CpG-)
chr3	198295559	0.477029791293369	YRI	AFR	0.686104762110133	0.516218825633095	TV (CpG-)
chr4	190214555	0.491366019243114	YRI	AFR	0.7435193866838	0.516218825633095	TV (CpG-)
chr5	181538259	0.476384807789589	YRI	AFR	0.688027508281026	0.516218825633095	TV (CpG-)
chr6	170805979	0.482565294027401	YRI	AFR	0.694773081448792	0.516218825633095	TV (CpG-)
chr7	159345973	0.498545443566204	YRI	AFR	0.74696726627611	0.516218825633095	TV (CpG-)
chr8	145138636	0.503456439568607	YRI	AFR	0.770348379322674	0.516218825633095	TV (CpG-)
chr9	138394717	0.451605094233766	YRI	AFR	0.977212446888996	0.516218825633095	TV (CpG-)
chr10	133797422	0.531486855914831	YRI	AFR	0.810778246693081	0.516218825633095	TV (CpG-)
chr11	135086622	0.57980225956337	YRI	AFR	0.736834908957531	0.516218825633095	TV (CpG-)
chr12	133275309	0.477116308467724	YRI	AFR	0.767135433703375	0.516218825633095	TV (CpG-)
chr13	114364328	0.478022410183356	YRI	AFR	0.797334760747316	0.516218825633095	TV (CpG-)
chr14	107043718	0.507588787485973	YRI	AFR	0.823631703923737	0.516218825633095	TV (CpG-)
chr15	101991189	0.480569574413744	YRI	AFR	1.04114829938583	0.516218825633095	TV (CpG-)
chr16	90338345	0.604079676442469	YRI	AFR	0.958454472363975	0.516218825633095	TV (CpG-)
chr17	83257441	0.629715107140931	YRI	AFR	1.02277415669326	0.516218825633095	TV (CpG-)
chr18	80373285	0.504293753239124	YRI	AFR	0.975597067167833	0.516218825633095	TV (CpG-)
chr19	58617616	0.674835447580964	YRI	AFR	1.2256898694543	0.516218825633095	TV (CpG-)
chr20	64444167	0.650341789092651	YRI	AFR	1.01014387249997	0.516218825633095	TV (CpG-)
chr21	46709983	0.503803208391314	YRI	AFR	1.25728658110762	0.516218825633095	TV (CpG-)
chr22	50818468	0.727550685324166	YRI	AFR	1.2820140822115	0.516218825633095	TV (CpG-)
chr1	248956422	0.470397829569385	ISL	EUR	1.08417502354823	0.435499168931917	TV (CpG-)
chr2	242193529	0.404390218990665	ISL	EUR	1.04246169212488	0.435499168931917	TV (CpG-)
chr3	198295559	0.401021470856172	ISL	EUR	1.10549477533547	0.435499168931917	TV (CpG-)
chr4	190214555	0.388239238409274	ISL	EUR	1.04902841829045	0.435499168931917	TV (CpG-)
chr5	181538259	0.409172995058921	ISL	EUR	1.09200492662208	0.435499168931917	TV (CpG-)
chr6	170805979	0.434704473389963	ISL	EUR	1.09794291267049	0.435499168931917	TV (CpG-)
chr7	159345973	0.438773916652838	ISL	EUR	1.12609338799961	0.435499168931917	TV (CpG-)
chr8	145138636	0.430138071506725	ISL	EUR	1.1196578689053	0.435499168931917	TV (CpG-)
chr9	138394717	0.409661951855574	ISL	EUR	1.1152496952226	0.435499168931917	TV (CpG-)
chr10	133797422	0.472192119723206	ISL	EUR	1.27731278756347	0.435499168931917	TV (CpG-)
chr11	135086622	0.463797586250339	ISL	EUR	1.15043634793664	0.435499168931917	TV (CpG-)
chr12	133275309	0.417478089897694	ISL	EUR	1.18312230329264	0.435499168931917	TV (CpG-)
chr13	114364328	0.385992184567909	ISL	EUR	1.34121835976145	0.435499168931917	TV (CpG-)
chr14	107043718	0.413837406086636	ISL	EUR	1.32438396017265	0.435499168931917	TV (CpG-)
chr15	101991189	0.409104352976107	ISL	EUR	1.51541696198072	0.435499168931917	TV (CpG-)
chr16	90338345	0.480011167481808	ISL	EUR	1.37395474031626	0.435499168931917	TV (CpG-)
chr17	83257441	0.569439873249905	ISL	EUR	1.50314958127225	0.435499168931917	TV (CpG-)
chr18	80373285	0.391743375901125	ISL	EUR	1.46877615452652	0.435499168931917	TV (CpG-)
chr19	58617616	0.606338286156467	ISL	EUR	1.79388435116222	0.435499168931917	TV (CpG-)
chr20	64444167	0.538152277336934	ISL	EUR	1.6605776307107	0.435499168931917	TV (CpG-)
chr21	46709983	0.386904514194725	ISL	EUR	1.94168290377672	0.435499168931917	TV (CpG-)
chr22	50818468	0.644006027584544	ISL	EUR	2.13614667420126	0.435499168931917	TV (CpG-)
